id	proactive	emot_intel	sjt	work_samp	str_int	consc	cog_flex	work_exp	degree	job_perf	citizenship	promotion	high_potential	wrok_exp
11428	51	50	49	45	47	49	45	0-1	Associate	43	44	No	Yes	0-1
11429	54	47	49	44	50	56	51	6-10	None	46	46	No	No	6-10
11430	57	44	47	56	48	55	47	6-10	Bachelor	51	51	No	Yes	6-10
11432	53	47	47	40	45	51	40	0-1	None	37	43	No	No	0-1
11434	56	42	43	44	50	50	42	2-5	None	47	49	No	No	2-5
11435	51	42	43	42	48	52	45	2-5	Bachelor	34	34	No	No	2-5
11436	48	45	47	47	44	50	46	2-5	Bachelor	47	42	No	No	2-5
11437	51	44	45	49	42	55	46	2-5	Bachelor	37	42	No	No	2-5
11441	51	40	45	48	44	56	35	6-10	Associate	35	51	No	No	6-10
11442	50	45	48	47	48	51	44	2-5	None	36	48	No	No	2-5
11443	54	47	50	45	58	54	54	2-5	Bachelor	49	50	No	Yes	2-5
11444	54	44	48	47	49	57	50	6-10	Associate	50	49	No	No	6-10
11447	50	44	42	48	48	53	43	2-5	Bachelor	48	35	No	No	2-5
11448	49	44	44	44	48	53	42	11+	None	41	51	No	No	11+
11450	55	53	54	54	49	50	49	6-10	Associate	56	54	No	No	6-10
11451	58	50	53	49	48	52	45	0-1	Bachelor	39	51	No	No	0-1
11452	57	47	47	43	52	53	46	2-5	Bachelor	44	56	No	No	2-5
11453	53	46	48	48	52	53	49	0-1	Bachelor	44	38	No	No	0-1
11454	53	43	53	46	48	55	48	6-10	Bachelor	45	51	No	No	6-10
11456	52	47	45	43	48	46	45	0-1	Associate	49	53	No	No	0-1
11457	56	51	51	50	48	49	49	0-1	Bachelor	45	48	Yes	Yes	0-1
11458	50	49	42	45	50	44	48	0-1	Bachelor	33	35	No	Yes	0-1
11459	51	46	46	44	51	52	45	2-5	Associate	39	42	No	No	2-5
11460	55	47	46	45	48	51	45	0-1	Associate	40	44	No	No	0-1
11461	53	42	55	50	48	51	41	2-5	None	39	40	No	No	2-5
11463	59	47	47	47	58	51	46	6-10	Doctorate	50	43	No	Yes	6-10
11464	50	43	43	42	46	56	46	6-10	Associate	43	42	No	No	6-10
11466	57	55	52	49	52	53	46	0-1	Bachelor	53	51	No	No	0-1
11467	54	49	48	45	55	46	51	6-10	Bachelor	39	50	No	No	6-10
11469	52	50	52	48	50	54	49	2-5	None	54	55	No	Yes	2-5
11470	50	40	44	44	41	43	36	0-1	None	30	30	No	No	0-1
11471	52	42	42	45	49	54	45	6-10	Bachelor	37	50	No	No	6-10
11472	54	49	48	46	50	50	50	2-5	Bachelor	51	46	No	Yes	2-5
11473	54	50	48	45	55	49	44	0-1	Associate	47	43	No	No	0-1
11475	48	44	42	40	44	48	46	0-1	Associate	41	42	No	Yes	0-1
11476	48	41	46	44	41	51	43	0-1	Associate	37	40	Yes	No	0-1
11478	49	41	48	47	50	53	51	0-1	Bachelor	44	41	No	No	0-1
11479	55	48	52	51	50	59	49	6-10	Bachelor	61	52	No	No	6-10
11480	54	47	48	41	48	48	42	0-1	None	38	46	No	No	0-1
11481	56	46	46	43	50	50	46	0-1	Bachelor	43	46	No	Yes	0-1
11485	45	41	45	44	42	47	43	6-10	Associate	34	41	No	No	6-10
11486	51	43	49	44	47	50	43	0-1	Bachelor	46	39	No	No	0-1
11487	54	47	48	45	45	51	44	2-5	Bachelor	46	46	Yes	No	2-5
11488	53	41	45	46	46	55	44	0-1	Bachelor	40	39	No	No	0-1
11489	55	45	51	45	49	50	43	0-1	Bachelor	42	55	No	No	0-1
11490	51	41	48	42	47	48	40	0-1	None	38	30	No	Yes	0-1
11493	50	43	48	47	47	51	43	0-1	None	51	46	No	Yes	0-1
11494	55	44	52	46	49	54	48	0-1	Bachelor	50	48	No	No	0-1
11495	51	41	45	47	47	47	42	0-1	Associate	35	42	No	No	0-1
11497	59	51	52	53	54	54	54	0-1	Master	56	63	No	No	0-1
11498	54	47	47	46	48	51	49	2-5	Bachelor	46	37	No	No	2-5
11499	55	52	48	46	52	51	48	0-1	Associate	43	44	Yes	No	0-1
11500	53	52	46	43	51	47	50	0-1	Bachelor	48	44	Yes	No	0-1
11501	47	42	47	46	49	53	44	2-5	Bachelor	52	43	No	No	2-5
11503	58	51	52	47	56	59	46	2-5	Associate	56	52	No	Yes	2-5
11504	60	51	54	50	53	52	46	2-5	Doctorate	57	48	No	Yes	2-5
11505	52	45	43	48	46	52	37	0-1	None	44	47	No	No	0-1
11508	48	44	45	36	47	50	43	2-5	Associate	34	37	No	No	2-5
11509	47	46	41	43	52	51	51	2-5	Associate	45	39	No	No	2-5
11510	54	50	50	46	49	55	46	2-5	Associate	57	58	No	No	2-5
11512	53	48	52	53	50	62	48	6-10	Associate	56	48	No	Yes	6-10
11513	47	45	46	40	44	44	47	0-1	Bachelor	40	41	No	No	0-1
11515	50	41	42	46	42	48	40	0-1	None	38	37	No	No	0-1
11517	58	48	48	40	45	47	44	0-1	Bachelor	45	36	No	No	0-1
11519	51	49	44	47	49	49	44	6-10	Bachelor	50	43	No	No	6-10
11520	56	51	54	49	50	54	45	6-10	Bachelor	59	60	No	Yes	6-10
11521	49	45	45	41	46	51	48	2-5	Associate	34	36	No	No	2-5
11522	52	42	44	43	46	55	40	6-10	None	39	41	No	No	6-10
11525	46	41	44	41	47	56	42	6-10	None	46	38	No	No	6-10
11526	50	46	47	40	45	43	44	2-5	Bachelor	36	47	No	No	2-5
11527	56	47	52	51	54	54	49	2-5	Associate	54	48	No	Yes	2-5
11530	58	54	55	52	51	62	52	0-1	Bachelor	62	64	Yes	No	0-1
11531	54	49	52	49	53	55	58	2-5	Bachelor	56	57	No	No	2-5
11534	58	48	48	51	53	52	54	0-1	None	47	48	No	No	0-1
11535	52	47	46	39	49	54	46	2-5	None	40	39	No	No	2-5
11537	55	46	50	53	55	60	53	0-1	Associate	60	44	No	No	0-1
11538	57	52	50	48	50	52	46	2-5	Associate	54	49	No	Yes	2-5
11540	57	47	53	51	43	51	46	2-5	Master	41	52	No	No	2-5
11544	49	42	48	46	51	52	43	11+	Associate	40	44	No	No	11+
11546	47	41	43	41	40	50	40	2-5	None	40	34	No	No	2-5
11548	51	43	43	39	48	48	43	0-1	Associate	52	40	No	No	0-1
11549	47	44	43	44	44	45	42	0-1	Associate	35	37	No	Yes	0-1
11550	51	39	51	46	41	46	37	0-1	Associate	33	42	No	No	0-1
11551	50	45	48	44	52	49	47	2-5	Bachelor	43	46	Yes	No	2-5
11552	54	43	47	44	54	50	42	2-5	None	47	36	No	No	2-5
11553	53	46	44	43	47	46	47	0-1	Bachelor	42	39	No	No	0-1
11555	56	41	46	48	49	50	45	6-10	Bachelor	47	29	No	No	6-10
11556	59	48	50	50	51	57	46	0-1	None	46	49	No	No	0-1
11558	49	42	47	44	43	51	41	0-1	None	38	32	No	No	0-1
11559	50	45	44	42	46	49	44	0-1	Associate	48	39	No	No	0-1
11560	54	44	48	47	47	47	45	2-5	Associate	40	46	No	No	2-5
11561	49	40	46	41	43	42	40	0-1	None	40	33	No	No	0-1
11562	54	44	46	48	49	52	44	2-5	Bachelor	33	38	No	No	2-5
11563	48	47	42	41	48	54	41	11+	None	37	44	No	No	11+
11564	51	51	50	44	51	49	50	0-1	Bachelor	46	50	No	No	0-1
11565	51	44	43	47	47	52	46	11+	None	46	38	No	No	11+
11566	56	48	43	41	53	54	46	0-1	Bachelor	43	42	Yes	No	0-1
11567	54	48	52	51	47	51	51	6-10	None	51	42	No	No	6-10
11568	51	42	45	47	46	56	43	2-5	Bachelor	35	47	No	No	2-5
11569	47	49	46	42	43	51	50	6-10	None	46	48	No	Yes	6-10
11570	44	43	40	42	48	47	42	0-1	None	40	45	No	No	0-1
11571	52	48	48	49	44	58	42	0-1	Associate	45	41	No	No	0-1
11572	52	51	50	47	43	50	45	2-5	Associate	47	45	Yes	No	2-5
11573	53	50	51	47	53	54	46	0-1	Bachelor	57	50	Yes	No	0-1
11574	54	44	52	45	50	53	47	2-5	Bachelor	44	56	No	No	2-5
11575	57	59	53	50	55	54	47	6-10	Bachelor	55	65	Yes	Yes	6-10
11577	54	44	51	46	49	54	41	0-1	Associate	49	37	No	No	0-1
11578	55	45	51	52	49	54	43	6-10	Associate	52	47	No	No	6-10
11579	55	54	54	45	49	47	45	0-1	Associate	44	46	No	No	0-1
11580	50	51	45	46	49	52	44	2-5	Bachelor	32	47	No	No	2-5
11581	50	45	49	45	42	49	42	6-10	None	46	35	No	No	6-10
11582	54	47	48	51	50	49	44	2-5	Bachelor	50	50	No	Yes	2-5
11583	58	47	53	47	50	57	46	0-1	Bachelor	51	59	No	Yes	0-1
11584	54	44	44	42	46	52	39	0-1	None	46	41	No	No	0-1
11585	51	44	46	47	47	54	48	0-1	Bachelor	46	44	Yes	Yes	0-1
11586	50	45	49	46	50	55	47	6-10	Bachelor	54	42	No	No	6-10
11587	56	45	50	47	48	54	48	6-10	Bachelor	46	58	No	No	6-10
11588	52	50	42	45	56	62	45	2-5	None	54	40	No	No	2-5
11589	53	43	46	47	49	50	48	6-10	Bachelor	48	47	No	No	6-10
11590	49	43	41	44	43	46	43	2-5	None	36	36	No	No	2-5
11591	55	44	49	49	50	55	43	0-1	None	43	38	No	No	0-1
11592	48	41	40	45	43	49	46	0-1	Bachelor	36	50	No	No	0-1
11593	47	45	46	43	44	47	39	0-1	Associate	40	30	No	No	0-1
11594	59	51	52	48	55	52	49	6-10	Bachelor	64	56	Yes	Yes	6-10
11596	52	47	46	46	47	53	44	6-10	Bachelor	45	46	Yes	No	6-10
11598	53	45	53	46	52	51	49	2-5	Bachelor	47	51	No	No	2-5
11599	52	47	49	46	53	56	49	6-10	Bachelor	55	43	No	No	6-10
11603	46	48	44	39	49	50	47	2-5	Bachelor	41	41	Yes	Yes	2-5
11604	50	43	46	46	43	56	40	0-1	Associate	37	36	No	No	0-1
11605	58	50	52	47	50	53	46	0-1	Associate	47	53	No	No	0-1
11606	51	44	42	41	47	51	42	0-1	None	35	41	Yes	No	0-1
11608	50	52	54	45	48	54	51	6-10	Bachelor	52	45	No	No	6-10
11609	49	43	43	42	45	54	54	6-10	Bachelor	50	55	No	No	6-10
11612	50	52	43	37	52	46	50	0-1	Bachelor	34	52	No	No	0-1
11613	51	45	46	46	51	47	50	2-5	None	38	42	No	No	2-5
11614	50	43	47	45	46	51	52	0-1	Bachelor	49	53	No	No	0-1
11615	47	39	46	38	43	45	38	2-5	None	23	36	No	No	2-5
11616	53	43	46	43	49	49	44	2-5	Bachelor	47	42	No	Yes	2-5
11619	53	47	51	48	51	53	49	11+	Bachelor	41	51	No	No	11+
11620	51	42	43	49	42	56	41	2-5	None	41	38	No	No	2-5
11621	50	46	43	46	52	56	46	6-10	Bachelor	47	38	No	No	6-10
11624	50	42	47	47	47	49	49	11+	Bachelor	48	37	No	No	11+
11625	41	42	43	41	38	43	45	2-5	Bachelor	30	35	No	No	2-5
11626	51	43	46	46	46	53	43	2-5	None	38	38	No	No	2-5
11627	50	45	43	40	48	49	49	2-5	Master	41	35	No	No	2-5
11628	49	45	44	40	48	43	46	0-1	Bachelor	40	41	No	No	0-1
11630	57	55	53	51	46	57	49	0-1	Bachelor	59	59	No	Yes	0-1
11633	53	43	45	46	52	54	49	2-5	Bachelor	41	40	No	No	2-5
11635	53	48	45	47	49	49	49	2-5	None	48	35	No	No	2-5
11636	52	49	49	42	49	48	44	0-1	Associate	38	51	No	No	0-1
11637	56	48	54	49	50	54	49	2-5	Master	55	60	No	Yes	2-5
11638	49	47	53	40	52	51	53	2-5	Bachelor	44	47	No	Yes	2-5
11640	49	44	47	40	47	50	40	0-1	None	34	27	No	No	0-1
11642	52	43	43	45	45	48	42	2-5	None	42	43	Yes	Yes	2-5
11643	46	39	43	44	41	47	34	0-1	None	31	32	No	Yes	0-1
11644	52	48	48	45	50	52	48	6-10	Bachelor	46	56	No	No	6-10
11645	51	49	44	36	50	46	44	0-1	Bachelor	46	41	No	No	0-1
11646	53	47	46	51	46	54	43	2-5	Associate	43	50	No	Yes	2-5
11647	53	47	47	42	47	53	42	0-1	None	52	47	No	Yes	0-1
11648	52	46	44	39	51	53	47	6-10	None	39	43	No	No	6-10
11649	44	41	44	45	42	52	38	2-5	Associate	35	35	No	No	2-5
11650	55	49	51	49	55	54	51	2-5	Master	51	57	Yes	No	2-5
11651	54	49	46	44	51	52	42	6-10	None	48	39	No	No	6-10
11652	54	52	46	50	50	55	46	6-10	None	63	43	No	No	6-10
11653	58	51	55	51	47	54	48	6-10	Associate	56	56	No	Yes	6-10
11654	48	42	42	39	45	42	44	6-10	Bachelor	37	43	No	No	6-10
11655	54	44	45	46	44	52	39	2-5	None	35	46	No	No	2-5
11656	51	46	46	45	49	49	47	2-5	Associate	45	44	No	Yes	2-5
11658	52	41	45	45	52	52	41	2-5	Associate	40	30	No	No	2-5
11659	54	47	46	49	52	56	45	2-5	Bachelor	43	49	No	No	2-5
11661	50	47	47	44	55	51	47	2-5	Master	43	42	No	No	2-5
11663	62	46	53	52	57	53	54	2-5	Bachelor	54	44	No	No	2-5
11664	52	45	50	44	50	52	42	0-1	Associate	45	40	No	No	0-1
11665	50	46	48	45	42	49	40	0-1	None	44	43	No	No	0-1
11668	52	46	47	45	46	51	38	0-1	Associate	39	40	Yes	No	0-1
11669	50	44	37	40	48	52	45	2-5	Bachelor	47	44	No	Yes	2-5
11670	61	50	52	49	56	57	56	2-5	Bachelor	57	56	Yes	Yes	2-5
11671	51	37	38	40	48	51	36	0-1	Associate	36	43	No	No	0-1
11672	54	48	49	45	50	51	40	2-5	None	39	55	No	No	2-5
11673	53	50	50	41	53	48	46	0-1	Bachelor	53	51	Yes	Yes	0-1
11675	50	48	46	44	42	55	45	0-1	Bachelor	44	37	No	No	0-1
11676	55	45	44	43	49	50	49	2-5	Bachelor	56	52	Yes	No	2-5
11677	54	48	48	46	52	53	48	11+	Bachelor	51	43	No	No	11+
11678	52	48	45	47	51	55	46	6-10	Bachelor	50	39	No	No	6-10
11679	48	37	44	45	39	47	44	2-5	None	31	28	No	No	2-5
11680	49	43	45	45	47	48	41	0-1	None	39	43	No	No	0-1
11681	55	46	49	49	52	49	51	6-10	Associate	54	49	No	Yes	6-10
11682	51	49	43	40	50	44	48	0-1	Master	35	38	No	No	0-1
11683	47	43	45	39	48	44	45	0-1	Bachelor	35	45	No	No	0-1
11684	51	41	46	44	50	53	45	0-1	Bachelor	49	44	No	No	0-1
11685	56	47	49	43	56	48	49	0-1	Bachelor	51	43	No	No	0-1
11687	48	42	41	42	43	49	43	6-10	Bachelor	41	34	No	No	6-10
11689	49	48	47	45	49	50	48	2-5	Bachelor	45	39	No	No	2-5
11692	56	54	51	51	51	57	50	11+	Bachelor	52	50	No	Yes	11+
11694	46	41	40	40	43	51	40	2-5	None	43	36	No	No	2-5
11695	52	50	51	48	52	56	46	6-10	Bachelor	42	46	No	No	6-10
11696	52	47	47	42	47	53	44	2-5	Associate	33	41	No	No	2-5
11697	50	52	49	48	51	49	45	2-5	None	46	47	Yes	No	2-5
11698	55	43	51	47	50	53	41	11+	None	41	43	No	Yes	11+
11699	50	51	45	42	46	54	44	2-5	Master	43	49	No	Yes	2-5
11700	54	47	50	50	47	51	48	0-1	Bachelor	50	42	No	No	0-1
11701	57	44	50	47	53	55	41	2-5	None	41	48	Yes	No	2-5
11702	55	48	48	43	53	51	53	0-1	Bachelor	44	44	No	No	0-1
11704	51	44	48	43	48	53	39	0-1	Associate	37	45	No	No	0-1
11707	54	48	48	44	45	50	40	2-5	Associate	43	37	No	No	2-5
11708	52	41	45	43	48	56	41	6-10	None	42	39	No	No	6-10
11709	59	51	49	48	52	55	52	6-10	Bachelor	65	55	Yes	No	6-10
11711	51	50	46	44	45	52	41	0-1	None	43	36	No	No	0-1
11712	55	49	54	47	49	56	53	0-1	None	40	59	No	No	0-1
11713	52	43	48	47	45	50	48	0-1	Master	53	54	No	No	0-1
11714	52	39	43	45	44	51	45	2-5	None	37	43	No	No	2-5
11715	53	48	48	45	50	59	51	2-5	Bachelor	50	56	No	Yes	2-5
11719	57	45	49	48	53	50	45	0-1	Bachelor	51	41	No	No	0-1
11720	54	48	48	54	49	59	48	6-10	Bachelor	62	44	No	No	6-10
11722	59	50	50	49	53	53	54	6-10	Bachelor	58	52	No	Yes	6-10
11723	55	53	47	51	52	54	42	0-1	Associate	44	48	No	No	0-1
11724	59	51	50	49	51	49	50	2-5	Master	48	47	Yes	Yes	2-5
11725	55	47	52	44	52	54	51	6-10	Bachelor	52	49	No	Yes	6-10
11727	52	42	42	40	47	47	41	0-1	None	43	38	No	No	0-1
11728	46	43	43	40	44	46	47	0-1	Bachelor	43	33	No	No	0-1
11729	47	43	47	43	44	47	46	0-1	Master	36	47	No	No	0-1
11730	56	48	45	47	53	55	52	2-5	Master	53	57	Yes	Yes	2-5
11731	49	48	42	44	48	60	43	2-5	None	38	39	Yes	No	2-5
11732	50	47	46	45	45	47	46	0-1	Associate	40	40	No	No	0-1
11733	56	45	51	47	48	51	40	2-5	None	31	35	No	No	2-5
11735	56	48	49	47	52	50	50	11+	Bachelor	52	49	No	No	11+
11736	51	46	44	41	47	50	49	2-5	None	38	32	No	No	2-5
11737	55	51	50	43	55	52	52	2-5	Associate	49	47	Yes	Yes	2-5
11738	48	51	49	47	55	47	58	0-1	Bachelor	44	48	No	Yes	0-1
11739	55	48	52	50	49	54	50	0-1	None	52	49	No	Yes	0-1
11740	53	47	45	44	51	50	45	2-5	Bachelor	50	43	No	No	2-5
11741	50	49	47	49	44	51	46	2-5	Bachelor	44	44	No	No	2-5
11742	50	38	42	42	46	47	48	0-1	Bachelor	40	36	No	No	0-1
11744	50	46	46	45	52	51	53	0-1	Bachelor	38	37	No	No	0-1
11745	55	49	46	44	51	51	51	0-1	Bachelor	47	45	Yes	Yes	0-1
11746	52	46	49	44	48	53	42	0-1	None	45	43	No	Yes	0-1
11747	52	43	47	47	47	53	47	0-1	Bachelor	43	38	No	No	0-1
11748	52	47	53	43	53	52	47	2-5	Associate	58	41	No	No	2-5
11749	63	52	56	51	58	55	49	2-5	Bachelor	46	53	No	No	2-5
11750	51	45	44	47	44	50	43	2-5	None	41	52	No	No	2-5
11751	56	48	49	51	47	57	42	11+	None	55	50	No	No	11+
11752	53	42	48	42	47	51	41	2-5	Associate	37	40	No	Yes	2-5
11753	55	49	53	52	51	53	50	6-10	Associate	59	61	No	Yes	6-10
11754	56	48	48	47	55	52	48	6-10	Master	58	49	No	Yes	6-10
11755	58	50	55	50	53	57	42	6-10	None	55	51	No	Yes	6-10
11756	49	43	45	41	47	55	47	6-10	Associate	31	45	No	No	6-10
11757	54	44	50	46	42	52	43	2-5	None	44	35	No	No	2-5
11759	49	39	39	39	47	50	44	0-1	Bachelor	37	40	Yes	No	0-1
11762	54	46	50	47	46	58	40	6-10	None	51	46	No	Yes	6-10
11763	59	48	52	49	54	49	45	2-5	Associate	45	47	No	Yes	2-5
11765	51	56	49	44	52	55	45	2-5	None	53	41	No	No	2-5
11767	53	49	52	48	51	53	50	2-5	Bachelor	47	49	No	No	2-5
11768	49	44	45	43	43	43	43	2-5	None	26	35	No	No	2-5
11769	53	44	47	42	49	55	41	0-1	Associate	40	47	No	No	0-1
11771	57	49	51	45	51	51	49	2-5	Bachelor	49	39	No	No	2-5
11772	54	47	48	41	55	56	47	0-1	Master	45	42	No	Yes	0-1
11773	54	43	41	44	47	49	46	2-5	Bachelor	35	36	No	No	2-5
11775	57	45	50	44	53	48	48	0-1	Bachelor	39	44	No	No	0-1
11776	57	50	53	53	54	53	52	6-10	Bachelor	57	55	Yes	Yes	6-10
11778	49	47	43	46	50	48	42	0-1	None	44	42	No	No	0-1
11779	53	41	43	42	46	48	41	2-5	Associate	31	37	No	No	2-5
11780	58	52	55	54	53	56	52	2-5	Associate	53	60	No	Yes	2-5
11782	57	45	54	45	51	59	51	0-1	Bachelor	47	53	No	No	0-1
11785	53	45	47	41	45	46	37	0-1	Bachelor	42	35	No	No	0-1
11786	57	53	50	49	53	60	49	6-10	None	60	52	No	Yes	6-10
11787	51	43	45	44	51	47	49	2-5	Bachelor	33	34	No	No	2-5
11788	50	50	46	49	45	51	41	2-5	None	34	38	No	No	2-5
11790	48	41	43	47	45	45	46	2-5	Associate	40	30	No	No	2-5
11791	56	46	49	42	49	53	46	6-10	Bachelor	51	49	No	Yes	6-10
11792	50	49	46	43	50	52	46	2-5	None	43	52	No	No	2-5
11793	46	46	44	39	43	41	39	0-1	None	35	30	No	No	0-1
11794	55	53	59	48	51	53	54	6-10	Master	49	59	No	No	6-10
11796	51	44	42	46	46	52	35	2-5	None	40	32	No	No	2-5
11798	57	42	45	42	47	51	44	2-5	Associate	42	40	No	No	2-5
11799	52	45	50	48	49	48	42	2-5	None	41	35	No	No	2-5
11800	52	43	43	40	44	51	51	2-5	Associate	32	55	No	No	2-5
11801	51	47	49	42	49	46	42	0-1	None	46	37	No	No	0-1
11802	58	51	54	50	51	56	45	6-10	Bachelor	53	55	No	Yes	6-10
11804	54	53	54	52	48	55	46	2-5	None	53	56	No	Yes	2-5
11807	48	41	40	41	40	50	39	0-1	None	35	43	No	No	0-1
11808	50	46	51	47	50	49	51	2-5	Bachelor	39	51	No	No	2-5
11809	48	50	44	43	46	45	44	0-1	Associate	45	39	No	No	0-1
11811	54	50	45	39	52	43	46	2-5	Associate	31	50	No	No	2-5
11814	53	50	47	45	50	54	50	0-1	Associate	52	45	No	No	0-1
11815	51	44	47	47	42	46	44	0-1	Associate	42	43	Yes	Yes	0-1
11816	47	44	43	42	46	53	45	2-5	Associate	36	36	No	No	2-5
11818	53	46	51	43	48	47	45	2-5	Bachelor	38	44	No	No	2-5
11820	50	45	44	45	43	53	39	0-1	Associate	39	38	No	No	0-1
11821	53	47	47	44	50	54	46	0-1	Associate	49	48	No	No	0-1
11822	49	41	47	38	43	43	43	0-1	Master	38	40	No	No	0-1
11823	51	48	47	46	48	55	45	11+	Bachelor	47	38	No	No	11+
11825	57	46	50	52	46	59	40	6-10	None	41	56	No	No	6-10
11827	60	58	55	54	57	55	51	0-1	None	61	63	Yes	Yes	0-1
11828	50	41	47	42	46	46	44	0-1	Associate	35	37	No	No	0-1
11829	51	49	48	48	52	57	50	0-1	Bachelor	51	58	No	Yes	0-1
11830	57	45	47	45	51	62	46	2-5	Associate	50	55	No	Yes	2-5
11831	46	38	39	41	45	45	41	0-1	None	40	42	No	No	0-1
11832	55	46	47	40	49	52	40	0-1	Associate	29	33	No	No	0-1
11833	58	46	49	44	52	52	43	2-5	Associate	38	50	No	No	2-5
11836	52	47	49	41	50	52	46	6-10	None	37	48	No	No	6-10
11838	53	45	52	45	53	53	43	0-1	Bachelor	50	42	No	No	0-1
11839	51	44	48	45	52	52	50	6-10	None	50	46	Yes	No	6-10
11840	53	48	47	46	52	51	44	2-5	Associate	53	38	No	No	2-5
11841	52	49	46	43	49	52	46	2-5	Bachelor	42	45	No	Yes	2-5
11842	55	54	52	46	53	52	53	6-10	Bachelor	65	43	No	No	6-10
11843	48	42	38	38	46	43	41	0-1	None	42	30	No	No	0-1
11844	47	49	50	40	46	45	46	0-1	None	36	41	No	No	0-1
11845	51	46	47	39	49	48	40	2-5	Associate	37	34	Yes	No	2-5
11846	57	54	55	48	52	55	48	2-5	Bachelor	54	58	Yes	Yes	2-5
11848	55	51	48	44	55	52	50	2-5	Associate	52	46	No	Yes	2-5
11850	56	45	47	45	47	52	43	11+	None	46	34	No	No	11+
11852	55	45	46	48	49	58	42	6-10	None	56	42	No	No	6-10
11853	46	40	47	44	40	46	44	2-5	Bachelor	38	37	No	Yes	2-5
11854	54	42	39	44	46	51	43	2-5	None	38	36	No	Yes	2-5
11856	56	48	52	47	49	52	44	2-5	Master	47	57	No	No	2-5
11858	50	38	40	44	42	53	38	2-5	Bachelor	35	36	Yes	No	2-5
11859	53	38	44	44	47	55	42	2-5	Associate	37	40	No	No	2-5
11860	53	45	48	44	49	50	43	6-10	Associate	61	38	No	No	6-10
11861	55	50	50	45	52	47	48	0-1	Bachelor	53	46	No	Yes	0-1
11862	54	43	49	46	48	54	44	2-5	Bachelor	36	50	No	No	2-5
11863	58	52	59	49	55	47	49	0-1	Bachelor	46	52	No	No	0-1
11864	54	37	37	44	45	59	43	6-10	None	54	32	No	No	6-10
11866	57	44	49	50	53	54	49	2-5	Bachelor	48	41	No	Yes	2-5
11867	52	47	49	48	47	50	46	2-5	Associate	42	47	No	No	2-5
11868	51	43	48	47	53	55	43	6-10	Bachelor	51	35	No	No	6-10
11871	52	43	47	44	50	52	40	2-5	None	35	45	No	No	2-5
11872	58	48	50	50	50	55	42	6-10	Associate	53	44	No	No	6-10
11874	51	48	48	42	50	47	46	0-1	Associate	43	41	No	No	0-1
11875	53	47	52	48	46	54	46	6-10	Associate	51	43	No	No	6-10
11876	51	44	47	47	45	53	40	0-1	None	34	43	No	No	0-1
11877	53	50	47	46	53	58	52	0-1	Bachelor	52	58	No	Yes	0-1
11878	50	46	47	43	46	46	44	0-1	Bachelor	57	39	No	No	0-1
11879	55	49	48	47	50	53	53	2-5	Associate	44	50	No	No	2-5
11880	55	43	45	47	48	47	44	0-1	Bachelor	28	39	No	No	0-1
11881	52	42	47	45	48	53	45	2-5	Associate	42	44	No	Yes	2-5
11882	52	45	48	47	49	57	47	2-5	Bachelor	51	47	No	Yes	2-5
11886	55	50	54	44	56	48	57	0-1	None	49	50	No	No	0-1
11887	49	47	48	46	48	48	48	2-5	Bachelor	27	38	No	No	2-5
11888	55	46	52	47	52	46	50	0-1	Bachelor	41	44	Yes	No	0-1
11889	53	46	49	43	50	48	45	0-1	None	43	43	No	Yes	0-1
11890	56	43	48	45	48	48	48	2-5	Bachelor	46	41	No	No	2-5
11891	48	44	44	45	47	50	48	0-1	Bachelor	41	45	No	No	0-1
11892	53	45	47	52	50	56	51	0-1	Bachelor	51	46	No	Yes	0-1
11893	54	48	54	53	50	55	47	0-1	Bachelor	53	57	Yes	No	0-1
11894	53	44	50	48	49	52	48	0-1	None	40	42	No	No	0-1
11896	53	57	55	53	58	51	56	0-1	Bachelor	61	54	Yes	Yes	0-1
11897	51	45	39	41	45	51	41	0-1	None	43	36	No	No	0-1
11898	50	38	45	40	44	49	42	6-10	None	40	50	No	No	6-10
11899	46	49	43	45	48	47	44	0-1	Bachelor	36	44	No	No	0-1
11900	49	46	44	44	45	50	40	2-5	None	33	33	No	No	2-5
11901	49	48	44	45	48	53	46	0-1	Bachelor	40	38	No	No	0-1
11902	52	49	50	49	49	54	50	0-1	None	40	48	No	No	0-1
11904	52	46	52	48	48	54	51	0-1	Bachelor	46	55	No	No	0-1
11906	53	43	42	42	48	50	43	0-1	Master	36	48	No	No	0-1
11907	50	45	45	42	51	51	45	6-10	Associate	52	45	No	Yes	6-10
11908	48	44	45	42	48	45	50	0-1	Bachelor	47	38	No	No	0-1
11909	49	41	43	39	48	52	45	2-5	Bachelor	36	46	No	No	2-5
11910	58	53	52	47	51	59	45	2-5	Bachelor	50	59	No	No	2-5
11911	54	46	48	51	52	53	53	0-1	Associate	44	47	No	No	0-1
11912	53	48	48	48	48	51	51	0-1	Bachelor	45	42	No	No	0-1
11913	49	46	48	47	53	53	51	6-10	Bachelor	46	36	No	No	6-10
11914	62	52	57	57	58	56	45	0-1	Bachelor	63	49	No	Yes	0-1
11915	59	54	50	48	58	59	50	0-1	Bachelor	59	53	Yes	Yes	0-1
11916	53	47	49	47	45	51	37	0-1	None	36	39	No	No	0-1
11917	53	55	57	47	55	48	53	0-1	None	54	57	No	Yes	0-1
11918	48	47	44	43	44	51	47	2-5	None	37	42	No	No	2-5
11919	54	44	45	43	48	51	46	0-1	Associate	57	43	No	No	0-1
